Period_ID,Dowgate,Euston,Holloway,Islington,Kentish.Town,Paddington,Soho,West.Hampstead,Total_Distance
2377,0,1,0,1,1,1,1,0,6.730377544734999
2378,1,0,1,0,0,0,1,0,13.912029975421
2379,0,0,0,1,0,0,0,0,2.50032498536
2380,0,0,2,0,0,0,3,1,22.352375069239997
2381,0,0,1,1,0,0,0,0,34.746324290048
2382,0,1,0,0,0,0,0,0,2.7848490108719997
2383,2,2,0,0,0,0,2,1,13.1731260747895
2384,0,0,0,0,1,1,0,0,20.830944126102004
2385,0,0,1,0,1,2,2,1,32.916891031423
2386,0,0,0,0,0,0,1,0,1.0255863042339999
2387,0,2,0,0,0,0,1,0,5.329234036646
2388,1,1,0,0,0,0,2,0,5.0489923430215
2389,0,0,1,0,0,0,0,0,15.017529293232
2390,0,0,2,0,0,0,1,1,23.487659299183996
2391,0,1,0,1,0,0,0,1,28.754629101816
2392,0,0,1,0,0,0,0,0,8.52978740336
2393,0,0,1,0,0,0,1,0,12.834522706728
2394,0,0,1,0,1,0,1,0,13.08115404739
2395,0,0,1,0,0,1,2,1,15.51951179965625
2396,0,2,1,0,2,1,1,1,53.024325954885995
2397,0,0,0,0,1,0,0,1,12.587918814607999
2398,1,0,1,0,0,0,0,1,13.080391558455997
2399,1,0,2,0,0,0,0,0,18.359593507542
2400,1,1,0,2,0,0,1,0,10.650127824521999
2401,1,0,1,1,1,0,0,0,11.616229596017998
2402,1,1,1,0,0,0,0,0,15.711421009022
2403,0,0,1,0,0,0,1,0,14.493826861323999
2404,0,1,1,1,0,0,2,0,14.795533436848
2405,0,2,0,0,0,0,1,1,14.010192815464752
2406,0,0,0,0,1,0,0,1,18.784030911303997
2407,0,0,0,0,1,0,1,0,1.6427552860090002
2408,1,0,1,0,0,0,1,0,4.714532325753001
2409,0,0,1,1,0,0,2,0,23.142092140840003
2410,0,1,1,0,0,0,0,1,23.400355225513
2411,0,0,1,0,1,1,1,1,21.472535217414
2412,0,1,1,0,0,0,1,0,12.163249148831
2413,0,0,0,0,0,0,1,0,0.6781759727359999
2414,1,0,0,0,0,0,0,0,1.186619119904
2415,1,0,2,0,0,0,1,1,22.708938873017996
2416,0,0,0,1,0,0,0,0,2.23873416386
2417,0,0,0,0,0,0,2,0,3.667203995716
2418,0,0,0,0,0,0,2,0,1.9429452447659998
2419,0,1,1,0,0,0,0,1,12.49754622942
2420,0,1,0,0,0,1,0,0,3.854098106005999
2421,0,0,2,0,0,1,0,0,15.526760506364
2422,0,0,1,0,1,1,1,0,36.953612391628
2423,0,0,0,0,0,0,2,0,2.3253095930040004
2424,1,0,0,0,0,0,1,0,2.461124733602
2425,1,0,0,0,0,1,1,0,5.141860155782
2426,0,1,0,2,0,0,0,0,4.655393965491999
2427,0,0,0,0,0,0,0,1,12.232927183312
2428,0,0,3,0,1,0,0,0,25.58564311448
2429,0,0,0,0,2,0,0,0,23.121707637263995
2430,1,0,0,0,1,0,0,2,29.036673381417998
2431,1,0,1,0,0,0,1,1,18.590804558785997
2432,0,0,0,1,1,0,0,0,2.112774812971
2433,0,0,0,0,0,0,1,0,1.7052171799599998
2434,0,1,0,0,0,1,0,2,20.914016385235
2435,0,0,0,0,1,0,0,0,8.093316204879997
2436,0,0,1,0,0,1,1,0,5.140213886743999
2437,1,0,0,0,0,0,0,0,1.888701052394
2438,0,0,0,0,1,0,0,2,23.351862762668002
2439,0,0,0,0,0,0,1,0,2.206756313288
2440,0,0,1,0,1,0,2,0,8.905080074565
2441,1,1,0,0,0,0,0,1,7.850392221418501
2442,0,0,1,0,0,1,0,0,11.159267401319998
2443,0,0,0,0,0,0,1,0,2.0347779877119994
2444,0,0,1,0,0,0,0,0,5.4636423080080005
2445,0,0,1,0,0,0,0,0,6.8020388602879995
2446,0,1,1,0,1,0,1,0,22.681441909413998
2447,1,0,0,0,1,0,0,0,19.724486805364002
2448,0,0,0,0,0,0,1,0,0.24685570308975005
2449,0,0,1,0,0,0,1,0,14.370166547108001
2450,0,0,0,0,1,0,2,0,5.5971944157
2451,0,0,1,1,1,0,1,0,17.711507381193996
2452,0,0,0,0,0,1,1,0,1.7158438615070002
2453,0,0,0,1,0,0,0,0,0.2277102789695
2454,0,0,1,1,0,0,2,0,11.074775994622
2455,0,1,1,1,0,1,1,0,21.157396637992
2456,1,1,1,1,0,2,1,0,25.545787711857997
2457,0,1,1,0,0,1,0,0,9.941343034206
2458,0,0,1,0,0,0,1,0,9.994264298102
2459,1,1,0,0,0,0,0,1,14.029031131269
2460,0,0,2,0,0,0,0,0,13.955792526964
2461,0,0,1,0,0,0,0,1,10.639965504431999
2462,0,0,0,0,2,0,0,1,27.220233995624
2463,0,0,1,0,1,2,0,2,24.634466609322747
2464,1,0,0,0,0,0,0,1,16.163309376231997
2465,0,0,0,0,0,0,2,0,2.258350256248
2466,0,0,0,0,0,0,1,1,9.028986242482999
2467,0,0,0,1,0,0,0,0,0.734242402033
2468,0,0,0,0,0,0,1,0,1.295582918758
2469,0,0,1,0,0,0,1,0,10.028072611084
2470,0,0,0,0,1,0,0,0,6.123666066112
2471,0,0,1,0,0,0,0,0,15.150662923999997
2472,0,0,0,0,1,0,0,0,16.867617015488
2473,0,0,0,0,1,0,0,1,21.162264349887998
2474,0,0,1,0,1,0,1,0,4.004059170043
2475,0,1,0,1,0,0,0,0,2.508079581704
2476,0,0,2,1,0,0,0,0,22.815359365376
2477,0,0,1,1,0,1,1,0,4.631206323118
2478,0,0,0,0,0,0,1,0,1.38948839155
2479,0,1,0,0,0,0,2,1,7.299128170657999
2480,0,0,1,0,0,0,1,0,5.897413861742
2481,1,0,1,0,0,0,0,0,11.017897632527998
2482,1,0,0,0,1,0,0,0,14.957848010054
2483,1,0,0,1,1,0,1,0,20.653655052897996
2484,0,0,1,1,0,0,0,0,20.205718977776
2485,1,0,1,0,2,0,0,1,13.616090905328997
2486,0,0,1,0,0,0,0,0,6.701700288816001
2487,0,0,0,0,0,1,1,0,1.946709406139
2488,0,0,1,0,0,0,2,0,3.418348953675
2489,0,1,0,0,0,0,1,0,2.757101888388
2490,0,2,0,0,0,0,1,1,7.369886370366499
2491,1,0,0,1,0,0,1,1,25.272855213328498
2492,0,0,0,0,0,1,1,0,1.127844973342
2493,0,1,0,0,0,0,1,1,14.618067427936
2494,0,0,2,0,1,0,2,0,25.798132784704002
2495,0,1,1,2,0,0,0,0,34.70842160905801
2496,1,0,0,1,1,0,1,0,5.8641681060829995
2497,0,0,1,0,2,0,0,2,38.501020801532
2498,0,0,2,0,0,0,0,0,18.535584520142
2499,0,0,0,1,0,0,1,1,15.001020119784
2500,0,0,1,0,0,0,0,0,13.186704071375999
2501,0,1,2,0,0,1,1,0,18.549258554524
2502,1,0,0,0,1,0,0,1,11.018152928836
2503,1,1,0,0,0,0,1,1,9.72003430863
2504,0,0,1,0,1,0,0,0,18.620847997432
2505,0,0,0,0,1,0,1,1,33.833785425887996
2506,0,1,0,0,0,1,0,1,7.954201522052001
2507,0,0,0,0,0,0,2,1,12.111772956266
2508,0,1,1,1,0,0,0,1,11.848393141957999
2509,1,1,0,1,0,0,1,1,11.770337127487
2510,0,0,0,0,2,0,0,1,17.954894955055998
2511,0,0,1,0,0,0,0,0,1.623844284016
2512,0,0,0,0,0,0,2,0,2.0381534495534996
2513,0,0,0,0,0,1,0,0,0.291886070779
2514,1,0,0,1,0,0,0,0,22.965026737936
2515,0,0,1,0,0,0,3,0,6.506672224687
2516,0,0,1,0,1,0,1,0,15.99140112513125
2517,0,0,0,0,1,0,0,1,7.780065398589624
2518,0,1,1,0,0,0,1,0,4.27766060092275
2519,1,0,0,0,0,1,1,0,3.7982093655619997
2520,0,0,0,1,0,0,1,0,2.9478768856124997
2521,0,0,0,0,0,2,2,0,8.323218581736
2522,0,0,1,0,2,0,0,0,19.012538673912
2523,0,0,0,0,1,0,2,1,9.745250061094998
2524,0,0,1,0,0,0,0,0,9.587856330543998
2525,0,0,0,0,0,0,0,2,15.658905549080002
2526,1,1,1,1,1,0,1,0,26.871951669053
2527,0,1,1,0,0,0,0,0,7.422914815279999
2528,0,0,0,0,1,0,0,0,15.008489779471999
2529,0,0,0,0,1,0,1,1,8.788058660224
2530,1,0,1,0,1,0,1,2,55.617964499055994
2531,1,0,0,0,2,0,2,0,13.589409815432502
2532,0,0,2,0,1,0,0,0,23.13225741626
2533,0,0,1,0,0,0,1,1,9.539373644729
2534,0,2,0,0,0,0,1,0,3.9241840581970004
2535,2,1,0,0,0,0,2,0,9.314774153882999
2536,0,0,0,0,0,0,1,0,0.874484280557
2537,0,2,0,0,0,0,0,1,12.814366569664
2538,0,0,1,0,2,0,1,0,8.531965596864
2539,0,0,0,3,0,1,0,1,33.033262597890996
2540,0,0,1,0,2,0,1,1,30.095674089662502
2541,2,0,1,0,1,0,0,0,8.625607068672
2542,0,0,0,0,0,0,0,1,19.625516688384
2543,1,1,0,0,0,1,1,0,6.743986918573999
2544,1,0,2,0,0,0,1,0,19.690521840959
2545,0,0,0,0,1,0,2,0,4.144579429663
2546,1,1,1,0,1,0,1,0,18.099218426354497
2547,1,0,0,0,0,0,0,1,9.046230723994
2548,1,0,0,0,1,0,3,1,26.316847986090004
2549,0,1,0,0,0,0,1,0,3.453584173059
2550,1,0,0,0,0,1,0,0,5.241076099060001
2551,0,0,2,0,0,0,0,1,13.560707496471998
2552,0,0,0,0,0,0,1,0,1.730823994076
2553,1,1,0,1,0,0,0,0,31.566657397865
2554,0,0,0,0,1,0,1,0,11.303656801788
2555,1,0,1,0,1,0,0,1,29.063389269029997
2556,1,0,0,1,0,0,1,0,5.6946093877639985
2557,0,1,0,0,1,0,0,0,12.46535132562
2558,0,0,0,0,0,0,0,1,7.250329983375999
2559,1,1,0,0,1,0,0,0,6.400796276256
2560,0,1,0,0,0,0,1,0,4.913349021634001
2561,0,0,1,0,0,0,0,1,16.390152646016002
2562,0,0,1,0,1,2,1,0,12.291485038610999
2563,2,0,0,0,0,0,0,0,3.9764266037360003
2564,0,0,1,0,0,0,1,0,10.844287111172
2565,0,0,0,0,1,0,0,2,22.940943350168
2566,0,0,2,1,0,0,1,0,5.576405297661999
2567,0,0,0,0,0,1,0,0,1.07047804221
2568,1,0,1,0,0,0,0,0,2.54638781504
2569,1,0,0,0,0,0,0,0,0.778169281128
2570,0,1,1,0,0,0,1,1,23.44694312867
2571,1,0,0,0,0,1,1,0,3.27252334784
2572,0,1,2,0,0,0,0,0,38.366456017264
2573,0,0,0,0,0,0,0,2,5.9642512642871335
2574,1,0,0,0,1,0,0,0,7.480970700161999
2575,0,0,0,0,0,0,0,1,4.884779733056001
2576,0,0,0,0,0,1,0,0,2.748698653492
2577,0,1,0,0,0,0,0,0,2.058341909292
2578,0,1,0,0,0,0,0,0,0.4171887322855001
2579,1,0,0,0,1,0,0,0,9.682424777256
2580,0,1,0,1,0,1,1,0,18.756029260198
2581,0,0,0,1,1,1,1,0,14.781468373485499
2582,0,0,0,0,0,0,1,0,0.37825987674399997
2583,0,0,1,0,1,1,2,1,16.551954046671
2584,0,0,0,0,0,0,1,0,1.2320561519280002
2585,0,0,2,0,0,0,0,1,19.952332990000002
2586,1,0,0,0,1,0,1,0,3.393317403869
2587,1,1,1,0,0,0,2,0,6.1802990319769995
2588,1,0,2,0,0,0,1,0,16.370557401080998
2589,0,0,0,1,1,0,1,0,12.914118880539998
2590,0,0,0,0,0,0,2,0,2.6040470020280004
2591,1,1,0,0,0,0,1,0,9.93385295686
2592,0,1,1,0,0,0,1,1,7.847797084092625
2593,0,0,0,1,1,0,1,0,18.948398562526002
2594,0,0,0,0,0,0,1,0,0.53313376871
2595,0,0,0,0,0,1,0,0,0.938794568386
2596,0,1,0,1,1,0,1,0,17.610285557341747
2597,0,0,1,0,0,1,1,0,10.500063136681
2598,0,0,2,0,1,0,1,0,35.84151653990399
2599,0,2,0,0,1,0,1,0,17.845051790028997
2600,0,0,0,1,0,0,0,1,3.25018019337
2601,0,0,1,0,0,0,0,1,20.730433419608
2602,1,0,0,0,0,0,2,0,2.236391424418
2603,1,0,0,0,0,0,1,0,4.6939611881720005
2604,1,1,0,0,1,1,1,0,24.800508289354998
2605,0,0,1,0,0,0,0,0,3.922554212656
2606,0,0,0,0,0,0,1,0,0.49937710681249997
2607,0,1,0,0,0,0,2,0,3.22611489007
2608,0,1,0,0,0,0,0,0,1.247427953146
2609,0,1,1,0,0,0,1,0,16.369468775754
2610,0,0,0,1,0,0,2,0,17.754548307726502
2611,0,2,1,0,0,0,1,0,14.736901131248
2612,1,1,0,0,0,0,0,0,2.8322419001809997
2613,0,0,1,0,0,0,0,0,12.147416093471998
2614,0,0,0,0,0,1,1,0,2.6612766070630003
2615,1,0,0,0,1,1,0,0,2.8925697707969995
2616,0,0,1,0,0,0,2,1,15.498155683836
2617,0,0,0,0,0,0,1,0,0.780150657005
2618,0,0,1,0,1,0,1,0,14.592298907719996
2619,0,0,0,0,0,0,2,1,9.723401690582
2620,1,1,1,1,1,0,0,0,21.150541195562
2621,0,0,2,0,0,0,2,1,29.222104369183995
2622,0,0,0,0,0,0,1,0,1.3588588287500003
2623,0,1,0,0,0,0,1,0,3.373977989526
2624,1,0,0,0,1,0,0,2,30.561391584762
2625,1,0,0,0,0,0,3,0,2.80906405067225
2626,0,0,1,0,1,0,1,0,15.955040794952001
2627,0,1,0,0,0,1,0,0,6.302835864165999
2628,1,0,0,0,0,0,0,0,0.8158006449339998
2629,0,0,1,0,0,0,1,0,25.860747627528
2630,0,0,0,0,0,0,1,0,1.463554091808
2631,1,0,1,0,0,1,0,0,4.817965105246
2632,1,0,0,0,0,0,3,0,5.109798619006
2633,0,1,0,0,0,0,1,0,1.08346348692775
2634,0,1,0,1,1,0,0,0,23.986140897307997
2635,0,0,0,1,0,0,0,0,2.00844970494
2636,0,0,0,0,0,0,0,1,5.0046981657359995
2637,0,0,2,0,2,0,0,1,41.895963740716
2638,0,2,0,0,0,0,1,0,13.223286127187999
2639,0,0,1,0,1,0,1,0,12.575843001184
2640,0,0,2,1,0,0,0,0,20.616626023454
2641,1,0,0,0,0,0,1,0,1.282226553116
2642,0,1,0,0,2,1,2,0,14.91109491449325
2643,0,0,0,0,1,0,0,0,16.840205573568
2644,0,0,0,0,0,1,0,0,3.17670777826
2645,0,3,0,0,2,0,0,1,35.372198300632995
2646,0,0,1,1,0,0,2,0,37.832818499427
2647,2,0,2,2,0,1,2,1,38.25737218844
2648,0,2,0,0,0,0,0,0,5.295722123069999
2649,0,0,0,0,0,1,2,0,6.839477337630001
2650,0,0,0,0,0,1,0,0,1.8872682423059997
2651,0,0,0,1,0,1,1,1,14.106012727647997
2652,1,0,1,0,1,0,1,1,18.766618218498998
2653,0,1,2,1,0,0,1,0,25.038658700701998
2654,0,0,0,0,1,0,0,0,2.154935709012
2655,0,0,0,1,1,0,0,0,15.318155849899995
2656,0,0,1,0,0,0,0,2,9.315041071966
2657,0,0,0,0,0,0,2,0,2.716945668026
2658,1,0,2,0,0,0,0,1,28.541671329508
2659,0,0,0,0,0,1,0,0,1.6601808868799999
2660,0,0,0,0,0,0,2,1,15.867353046651
2661,0,0,1,0,0,0,1,0,15.953661133407998
2662,0,0,1,0,0,0,0,1,25.202449118256
2663,0,0,0,0,2,0,1,1,15.387374509617999
2664,0,0,1,0,0,0,0,0,12.232047891408
2665,0,2,0,0,0,0,0,0,3.351557262178
2666,0,1,0,0,1,0,1,0,15.287283674958
2667,0,0,2,0,0,0,0,0,9.953010009944002
2668,0,0,0,0,1,0,2,0,19.821580336797002
2669,0,0,0,0,0,0,2,0,4.375846252152
2670,1,0,0,0,0,0,0,0,0.78140078076
2671,0,0,0,0,0,0,0,1,1.825425319782
2672,1,0,0,0,0,0,0,0,1.276942677194
2673,0,0,1,0,0,1,1,1,14.205877406417
2674,0,0,0,0,0,0,0,1,3.2878325126319994
2675,0,1,0,0,0,0,0,0,1.665556662926
2676,0,0,0,0,0,0,1,0,0.7473261000720001
2677,0,0,1,1,0,0,0,0,9.60486930559
2678,0,0,2,0,2,0,1,0,21.158509827474003
2679,0,0,0,0,0,0,1,1,5.9229990000559996
2680,0,0,1,1,0,0,0,0,4.356882863031999
2681,0,1,0,0,0,0,0,1,1.995206962078
2682,0,0,0,0,1,0,1,0,6.085685902303999
2683,0,0,0,1,2,0,1,1,16.429801332861004
2684,3,0,0,0,0,0,2,0,8.694067678501002
2685,0,0,1,0,1,0,0,0,2.1530639527699993
2686,0,0,2,0,0,0,1,1,23.238875715595995
2687,0,1,0,0,0,1,0,0,4.482526892336
2688,0,1,1,2,2,0,0,0,26.175943421529997
2689,1,0,0,0,0,0,0,0,2.036061311784
2690,0,2,1,0,0,0,3,1,22.891793876103
2691,0,0,0,0,1,0,1,0,2.268570927775
2692,0,1,0,1,0,0,0,0,12.741211799188001
2693,0,0,0,0,0,1,0,0,2.0417458879920005
2694,1,0,1,0,0,0,1,0,12.143258906337998
2695,0,1,1,0,0,0,1,0,9.975480168363998
2696,1,2,1,0,1,0,2,1,29.514896025264
2697,0,0,0,0,0,1,0,0,1.300602995226
2698,0,0,2,0,0,0,0,2,43.367131701824
2699,0,0,0,1,0,0,2,0,6.363986079968001
2700,1,0,1,0,1,1,1,2,63.482479851034995
2701,0,0,0,1,0,0,1,0,2.0326833230945
2702,1,1,1,0,1,0,0,0,14.073093189154001
2703,0,0,0,1,0,0,0,0,2.742609229736
2704,0,1,1,0,0,1,0,0,7.780467327847999
2705,0,0,0,1,1,0,0,0,6.764730482936001
2706,0,0,1,2,0,0,2,0,33.739557560624995
2707,0,0,0,0,0,0,2,2,16.531196354996
2708,2,3,0,0,0,0,0,0,10.720684844732
2709,0,0,1,0,0,0,2,1,18.858506629632
2710,0,0,0,0,0,0,2,0,2.7050450295195003
2711,1,2,2,0,0,0,0,1,27.384363091544998
2712,0,0,1,0,1,0,1,0,19.553316157723998
2713,0,0,0,0,0,0,1,2,22.547740646408002
2714,0,0,0,0,1,0,1,0,4.939645085001501
2715,0,0,1,0,0,0,0,0,7.249578592008
2716,1,0,1,0,1,1,0,1,41.978571989536
2717,1,0,0,0,1,0,0,0,15.398021886076997
2718,0,0,1,0,0,0,1,0,14.052480911916
2719,0,0,0,0,0,2,0,1,8.146226010536001
2720,0,0,1,0,1,0,1,0,19.809736858922
2721,0,1,0,0,1,0,1,3,20.944124036319998
2722,0,0,0,0,0,0,1,0,0.14841685481224998
2723,0,0,0,1,0,0,2,0,9.822230245016
2724,2,0,1,0,1,0,1,0,31.090373281935996
2725,0,1,1,0,2,0,1,0,33.434055140355994
2726,0,0,1,1,1,0,1,1,35.400150675594496
2727,0,1,0,0,1,0,2,0,4.7297165033495006
2728,0,0,0,1,0,0,0,0,2.386552915356
2729,0,0,0,0,0,1,0,0,1.159225433104
2730,0,0,0,0,0,0,1,0,1.7349298639360005
2731,1,0,0,0,0,0,0,1,2.323622174696
2732,1,0,2,1,0,0,0,0,22.271467028740002
2733,0,1,0,1,1,1,1,0,16.846609409053
2734,0,0,0,0,1,0,1,0,12.634235278612
2735,0,1,1,0,0,0,1,1,13.557231489111999
2736,1,0,0,0,0,0,2,0,4.108378875840001
2737,0,0,0,0,1,1,1,0,4.836726419568
2738,0,2,1,0,1,0,0,0,26.475510671568998
2739,0,0,0,1,1,0,1,0,17.641094763468
2740,0,0,2,1,0,0,0,1,25.782011482248002
2741,0,0,1,0,0,0,1,0,2.9377905376730005
2742,0,1,0,0,0,0,0,0,1.0220844559339999
2743,0,0,0,0,0,0,1,0,2.5018860491320005
2744,0,0,1,0,0,0,0,0,14.99734802736
2745,1,1,1,0,0,0,1,1,10.572346471617
2746,1,0,1,0,0,0,1,1,13.526686758898
2747,0,0,0,1,0,0,0,0,1.06650982483
2748,0,0,1,0,0,0,0,0,8.906766674592001
2749,0,1,0,0,0,0,0,0,1.7442915956300002
2750,0,0,1,0,0,0,2,0,6.107270418320001
2751,0,1,0,0,1,0,2,0,5.1339553619450005
2752,0,1,0,0,0,0,0,0,3.3471708112919996
2753,0,0,0,0,0,0,1,0,2.8569701423920004
2754,0,0,0,0,0,1,1,1,16.608974532818998
2755,0,0,1,0,0,0,1,0,6.182716163208999
2756,2,0,0,0,0,0,0,0,2.7007045801229994
2757,0,0,0,1,0,0,0,0,10.048098665328
2758,1,0,1,0,1,0,1,1,20.543906005555
2759,0,0,2,0,1,0,0,1,37.89476448360799
2760,1,0,0,0,1,0,1,0,8.020914283292
2761,0,1,0,0,0,0,1,1,12.186724686824
2762,0,1,0,0,0,0,1,0,3.477078779188
2763,0,1,1,0,0,0,1,0,14.469472720075
2764,0,0,0,0,0,0,2,0,1.699752924193
2765,0,0,1,1,0,0,1,0,15.500175996774
2766,0,0,0,0,1,0,1,0,2.6179327483519996
2767,0,1,0,0,0,0,2,1,15.434642405256998
2768,0,0,1,0,0,0,1,0,19.569126216311
2769,0,2,0,1,0,0,1,0,7.495265186944
2770,1,1,0,0,0,0,1,0,3.2428074108205003
2771,0,0,0,0,0,0,1,0,2.439962715804
2772,0,0,0,0,1,0,0,1,9.672388824664
2773,0,0,0,0,1,0,0,1,2.9211406195080003
2774,1,0,0,0,0,0,1,0,1.7333256778029997
2775,1,0,1,0,0,0,1,0,16.506680185304
2776,0,0,2,0,0,1,2,0,20.8414845361545
2777,0,0,0,0,3,0,1,0,17.410682390057
2778,0,0,1,0,0,0,0,0,3.2457595448479997
2779,0,0,0,0,0,1,0,0,1.35027601951
2780,0,0,0,0,0,0,2,0,4.82841232714
2781,0,0,1,0,0,0,0,1,24.763391448864
2782,0,1,0,0,0,0,2,1,10.809617365138001
2783,0,1,0,0,0,0,0,0,1.880886174104
2784,2,1,0,0,0,1,2,0,9.0432964567775
2785,0,1,0,0,1,1,1,1,23.968378294585996
2786,0,0,0,1,0,1,1,0,4.972777267464
2787,1,0,1,0,2,0,1,0,13.428895266205002
2788,0,0,0,0,0,0,0,1,11.905727733615999
2789,0,0,1,0,0,0,2,1,15.012361474150001
2790,1,1,0,0,1,0,2,0,23.202605497458
2791,0,1,0,0,0,0,0,0,0.6445012082300001
2792,1,1,1,0,0,0,0,0,4.859911349672
2793,0,0,0,1,0,0,1,1,4.215020793413999
2794,0,0,0,1,1,0,1,0,26.864132527696
2795,0,2,2,0,0,0,1,0,14.689446244608002
2796,1,0,1,0,0,0,0,0,9.338932490973999
2797,0,0,0,0,1,1,0,1,4.394365667090999
2798,0,0,1,0,0,0,0,2,18.889166834597
2799,0,0,0,0,1,0,1,0,15.892888674648
2800,1,0,1,0,0,1,0,2,18.289399498414
2801,0,0,0,0,0,0,1,0,3.218410267436
2802,0,1,0,0,1,0,0,1,21.316837712189
2803,0,0,0,0,0,0,1,1,2.4360752146429996
2804,0,0,0,0,0,1,0,0,3.6353667721760003
2805,1,1,0,1,1,0,0,0,6.902353197542499
2806,0,0,0,0,1,2,0,0,9.865982876206
2807,1,1,0,0,0,0,0,0,1.8798592934731717
2808,0,0,0,1,1,0,3,0,10.123464968904
2809,0,0,1,0,0,0,1,1,7.124062699706
2810,0,1,2,1,1,1,0,0,42.032291080916
2811,0,0,0,0,1,0,3,1,20.58817757874675
2812,0,1,0,0,0,1,0,0,4.674619188748001
2813,0,1,1,0,0,0,1,1,23.026697976368002
2814,0,1,2,1,0,0,0,0,28.240134692504
2815,0,1,0,2,0,1,1,0,46.76503839214
2816,0,0,0,0,0,0,1,0,0.2692345204045
2817,0,0,0,0,0,0,1,0,1.391289956674
2818,0,3,0,0,0,1,2,1,21.187292973426
2819,0,0,0,0,1,0,1,0,2.352611910998
2820,0,0,1,0,0,2,1,0,15.278991310205999
2821,0,1,0,0,0,0,2,0,7.6447400127480005
2822,0,0,2,0,0,0,0,0,11.574356101464002
2823,1,0,1,0,0,0,1,1,21.77147935099
2824,1,0,0,0,1,0,3,0,7.956138599069
2825,0,0,0,1,0,0,0,0,1.06815175349
2826,0,0,1,1,0,0,0,0,12.107196122156
2827,1,0,2,0,0,0,1,0,8.857057813389
2828,0,0,0,0,0,0,2,0,3.9068165270439996
2829,0,0,0,0,1,2,0,0,5.306816561968
2830,0,0,1,0,0,0,1,0,2.8408853726679997
2831,1,0,0,2,0,0,0,0,14.750302255320001
2832,0,0,2,0,0,0,0,1,44.343555351784005
2833,0,0,1,0,0,1,2,0,30.798862316077994
2834,0,0,0,1,2,0,0,1,45.46327139156
2835,0,1,0,0,0,0,1,0,3.2053110971490004
2836,0,0,1,0,0,0,1,0,3.482542161622
2837,1,0,2,0,0,1,0,0,30.064336117784
2838,0,0,0,1,1,0,1,0,21.319904284971997
2839,0,0,0,1,1,0,2,0,8.898449085656498
2840,0,1,0,0,1,1,1,0,4.850815640687999
2841,0,0,1,0,1,0,0,0,13.434412652517999
2842,0,0,0,0,2,0,0,0,16.672525182528
2843,0,0,2,1,0,0,1,0,18.794538283657186
2844,0,0,1,0,1,0,1,1,21.797091730388004
2845,0,0,0,0,0,1,2,0,3.7253957121019994
2846,0,1,0,0,0,1,0,2,13.257075379967002
2847,2,1,1,0,0,0,0,0,10.273305171090001
2848,0,0,1,0,0,0,1,0,1.8917050005609997
2849,0,0,1,0,0,0,1,0,6.714550447424
2850,0,1,0,0,0,0,1,0,2.3221411753399996
2851,0,0,1,0,2,1,0,2,19.587511027895005
2852,0,0,0,0,0,0,1,1,6.942386964380001
2853,0,1,0,0,2,0,0,0,18.188104900318
2854,0,0,0,0,0,0,0,1,10.360127821408
2855,0,0,0,0,0,0,4,0,4.8301241699099995
2856,0,1,1,0,0,0,0,0,17.429925811864003
2857,2,0,1,0,0,0,0,0,19.508343314097
2858,0,0,1,2,0,1,0,1,24.712762745985
2859,0,0,0,0,1,0,0,1,9.627461174378002
2860,1,1,0,0,0,0,2,0,6.8797406332375
2861,0,0,2,0,0,0,1,1,25.02598967700508
2862,0,0,0,0,2,0,0,0,16.17644893344
2863,0,0,0,0,0,0,1,0,0.6289458573359998
2864,0,1,1,0,0,0,0,0,7.336783777628
2865,0,0,1,0,0,0,2,0,10.982605213464
2866,1,0,0,0,1,0,2,0,9.094838361872
2867,0,1,0,1,0,1,0,0,4.548723342372
2868,1,0,1,1,0,1,0,1,28.830049039484994
2869,0,0,0,0,0,0,1,0,2.084952150724
2870,0,0,0,0,1,0,1,0,1.9678736287934997
2871,0,1,1,1,0,0,0,0,27.532124809416004
2872,0,0,0,0,0,0,1,0,2.0983499612200003
2873,0,0,0,0,1,0,0,0,6.715197926752
2874,0,0,0,0,0,0,0,1,1.4463639019419998
2875,0,1,2,0,0,0,0,1,14.292261982753
2876,1,1,0,0,0,0,2,0,4.6298118120259995
2877,0,0,0,0,0,0,2,0,3.803765589228
2878,0,1,1,0,0,0,0,0,18.862108198318502
2879,0,0,0,0,1,0,1,0,15.953080797343999
2880,0,1,0,0,1,0,3,1,11.910153571747998
2881,0,2,0,1,0,0,0,0,5.114603556421
2882,1,0,0,0,1,1,1,0,7.640704573898499
2883,0,0,1,1,0,1,1,1,22.857709675371993
2884,0,0,1,0,2,0,0,0,17.572205710488
2885,0,2,0,0,0,0,0,0,2.320933861826
2886,1,0,2,0,0,0,2,0,15.773599714957001
2887,1,0,1,0,0,0,1,1,22.182411037818003
2888,0,0,0,0,0,0,0,1,10.885130390688
2889,1,0,0,0,1,0,1,0,4.454806899135
2890,0,1,2,0,0,0,0,1,39.570634782759996
2891,0,0,0,0,0,0,0,1,4.33459584604
2892,1,0,1,1,0,0,3,0,23.363978066547997
2893,0,0,0,0,0,0,1,0,1.8654491288019999
2894,0,0,1,0,0,0,0,0,7.877230078216001
2895,0,0,0,1,0,0,0,0,11.689724282719999
2896,0,0,0,1,0,0,0,1,8.02797339244
2897,0,0,2,0,0,0,2,0,13.176042680001997
2898,0,0,1,0,0,1,1,0,13.741352704527998
