Period_ID,IncidentNumber,Dowgate,Euston,Holloway,Islington,Kentish Town,Paddington,Soho,West Hampstead
3606,082885-24062017,0,0,0,0,0,0,1,0
3606,051824-25042017,0,0,0,0,0,0,0,1
3606,023697-25022017,0,1,0,0,0,0,0,0
3606,113761-23082017,0,0,0,0,0,1,0,0
3607,121940-09092017,0,0,0,0,0,1,0,0
3607,047972-18042017,0,0,0,0,1,0,0,0
3607,040516-04042017,1,0,0,0,0,0,0,0
3607,104145-02082017,0,0,0,1,0,0,0,0
3607,021986-22022017,0,0,0,0,0,0,0,1
3608,063999-21052017,0,0,0,0,1,0,0,0
3608,051746-25042017,0,0,0,0,0,0,1,0
3608,078377-17062017,0,0,1,0,0,0,0,0
3609,032520-18032017,0,0,0,0,0,0,0,0
3609,040833-05042017,0,0,0,0,0,0,0,0
3609,127046-20092017,0,0,0,0,0,0,0,0
3609,016543-08022017,0,0,0,0,0,0,0,0
3609,037941-30032017,0,0,0,0,0,0,0,0
3609,098283-20072017,0,0,0,0,0,0,0,0
3610,145342-29102017,1,0,0,0,0,0,0,0
3610,043783-10042017,0,0,0,0,0,0,1,0
3611,062766-19052017,0,1,0,0,0,0,0,0
3611,023036-23022017,0,0,0,0,1,0,0,0
3611,121447-08092017,0,0,1,0,0,0,0,0
3612,029816-12032017,0,0,0,0,0,1,0,0
3612,041382-06042017,0,0,0,1,0,0,0,0
3612,080077-19062017,0,0,0,0,1,0,0,0
3613,086891-30062017,0,0,0,0,0,0,1,0
3613,064007-21052017,0,0,0,0,0,0,1,0
3613,128647-23092017,1,0,0,0,0,0,0,0
3614,016960-09022017,0,0,0,0,1,0,0,0
3614,134834-07102017,0,1,0,0,0,0,0,0
3615,015401-06022017,0,0,0,0,0,1,0,0
3615,059026-11052017,0,0,0,0,0,0,0,1
3616,117772-31082017,0,0,0,0,0,0,1,0
3617,008091-20012017,0,0,0,0,1,0,0,0
3617,117720-31082017,0,0,0,0,0,0,0,1
3617,055367-03052017,0,0,0,0,0,0,1,0
3618,057934-09052017,0,0,0,1,0,0,0,0
3618,056619-06052017,0,0,0,0,0,1,0,0
3618,003311-08012017,0,0,0,0,1,0,0,0
3619,071368-04062017,1,0,0,0,0,0,0,0
3620,028373-08032017,0,0,0,0,0,0,1,0
3620,127266-20092017,0,0,0,0,0,0,1,0
3620,084804-26062017,0,0,1,0,0,0,0,0
3620,022554-23022017,0,1,0,0,0,0,0,0
3621,124166-14092017,0,0,0,1,0,0,0,0
3621,007579-18012017,0,0,0,0,0,1,0,0
3621,121261-08092017,0,0,0,0,1,0,0,0
3622,115148-26082017,0,0,0,0,0,1,0,0
3622,103383-31072017,0,0,0,0,1,0,0,0
3622,071548-04062017,0,0,0,0,0,0,0,1
3623,010996-26012017,0,0,0,0,0,0,0,1
3623,094575-13072017,0,0,1,0,0,0,0,0
3624,110968-16082017,0,1,0,0,0,0,0,0
3624,013364-01022017,0,0,0,1,0,0,0,0
3625,132044-01102017,0,0,0,0,0,0,0,1
3625,035343-24032017,0,0,0,0,0,0,1,0
3625,071506-04062017,0,0,0,0,0,1,0,0
3626,059639-12052017,0,0,0,0,0,0,0,1
3626,004190-10012017,0,0,0,0,1,0,0,0
3626,143938-26102017,0,0,0,0,1,0,0,0
3626,040538-04042017,0,0,0,0,0,0,1,0
3626,140645-19102017,0,0,0,0,0,1,0,0
3626,080576-20062017,0,0,1,0,0,0,0,0
3627,075030-12062017,0,0,0,1,0,0,0,0
3627,023232-24022017,0,1,0,0,0,0,0,0
3628,126675-19092017,1,0,0,0,0,0,0,0
3628,144473-27102017,0,0,0,0,0,0,0,1
3629,041395-06042017,0,0,0,0,0,1,0,0
3629,059425-12052017,0,0,0,0,0,0,1,0
3630,051251-24042017,0,0,0,0,1,0,0,0
3630,019043-14022017,0,0,0,0,0,0,1,0
3630,067190-27052017,0,1,0,0,0,0,0,0
3631,026748-04032017,0,0,0,0,0,0,0,1
3631,011271-27012017,0,0,0,0,0,1,0,0
3632,004835-12012017,0,0,0,0,0,1,0,0
3632,072755-07062017,0,0,0,0,0,0,1,0
3633,092800-10072017,0,0,0,0,0,0,0,1
3633,087376-01072017,0,0,1,0,0,0,0,0
3634,086506-30062017,0,0,0,1,0,0,0,0
3634,019105-14022017,0,0,0,0,1,0,0,0
3634,099787-23072017,0,0,0,0,1,0,0,0
3635,010193-24012017,0,0,0,0,0,0,1,0
3635,055280-03052017,1,0,0,0,0,0,0,0
3635,146584-31102017,0,0,0,0,0,0,1,0
3635,006961-17012017,0,1,0,0,0,0,0,0
3635,046170-14042017,0,0,0,0,0,0,0,1
3636,007735-19012017,0,0,0,0,0,0,0,1
3636,099478-22072017,0,0,0,0,0,1,0,0
3636,020780-18022017,0,0,1,0,0,0,0,0
3637,043839-10042017,0,0,0,0,0,1,0,0
3637,010183-24012017,0,0,0,1,0,0,0,0
3637,137914-13102017,0,0,0,0,1,0,0,0
3638,146023-30102017,0,0,0,0,0,0,1,0
3638,051317-24042017,0,0,0,0,1,0,0,0
3638,100142-24072017,0,0,0,0,0,0,0,1
3639,100099-24072017,0,0,0,0,0,0,1,0
3639,137629-13102017,0,0,0,0,0,0,0,1
3639,114023-23082017,0,0,1,0,0,0,0,0
3640,021650-21022017,1,0,0,0,0,0,0,0
3640,042875-08042017,0,1,0,0,0,0,0,0
3640,051042-24042017,0,0,0,1,0,0,0,0
3641,038487-31032017,0,0,0,0,1,0,0,0
3642,025715-02032017,0,0,0,0,0,0,1,0
3643,126695-19092017,0,0,0,0,0,0,1,0
3643,087537-02072017,1,0,0,0,0,0,0,0
3643,133610-04102017,0,0,0,0,0,1,0,0
3643,133928-05102017,0,1,0,0,0,0,0,0
3643,086519-30062017,0,0,0,0,0,1,0,0
3644,105548-05082017,0,0,0,1,0,0,0,0
3644,015047-05022017,0,0,1,0,0,0,0,0
3645,063866-21052017,0,0,0,0,0,0,1,0
3645,117777-31082017,0,0,0,0,1,0,0,0
3645,011639-27012017,0,0,0,0,1,0,0,0
3646,033154-19032017,0,1,0,0,0,0,0,0
3646,054205-30042017,0,0,0,0,0,1,0,0
3646,062835-19052017,1,0,0,0,0,0,0,0
3646,102309-29072017,0,0,0,0,0,0,0,1
3646,134378-06102017,0,0,0,0,0,0,1,0
3646,040289-03042017,0,0,0,0,0,0,0,1
3647,007413-18012017,0,0,0,0,0,1,0,0
3647,066600-26052017,0,0,1,0,0,0,0,0
3648,113859-23082017,0,0,0,1,0,0,0,0
3648,074062-10062017,0,0,0,0,0,0,1,0
3649,090752-07072017,0,0,0,0,0,0,0,1
3649,109698-13082017,0,0,0,0,0,0,0,1
3649,089505-05072017,0,0,0,0,0,0,1,0
3650,084388-26062017,0,0,0,0,1,0,0,0
3650,088996-04072017,0,0,0,0,1,0,0,0
3650,046397-15042017,1,0,0,0,0,0,0,0
3650,055126-02052017,0,0,1,0,0,0,0,0
3651,011216-26012017,0,0,0,1,0,0,0,0
3651,082473-23062017,0,0,0,0,0,1,0,0
3651,132538-02102017,0,0,0,0,0,0,1,0
3651,053110-28042017,0,0,0,0,0,1,0,0
3652,101211-26072017,0,0,0,0,0,0,0,1
3653,088288-03072017,0,1,0,0,0,0,0,0
3654,142541-23102017,0,0,0,0,0,0,1,0
3654,039264-01042017,0,0,0,0,0,0,1,0
3654,091014-07072017,0,0,0,0,0,0,0,1
3654,092220-09072017,0,0,1,0,0,0,0,0
3655,019880-16022017,0,0,0,0,0,1,0,0
3655,136775-11102017,1,0,0,0,0,0,0,0
3655,131940-30092017,0,0,0,0,0,0,0,1
3655,024879-28022017,0,0,0,0,0,1,0,0
3655,062110-17052017,0,0,0,1,0,0,0,0
3655,046370-15042017,0,0,0,0,1,0,0,0
3656,036200-26032017,0,0,0,0,0,0,0,0
3656,041618-06042017,0,0,0,0,0,0,0,0
3656,072698-07062017,0,0,0,0,0,0,0,0
3657,129859-26092017,0,0,0,0,1,0,0,0
3657,013307-31012017,0,0,0,0,0,0,1,0
3658,053411-29042017,0,0,0,0,0,1,0,0
3658,097556-18072017,0,0,0,1,0,0,0,0
3658,123972-13092017,1,0,0,0,0,0,0,0
3659,039919-03042017,0,0,0,0,0,0,1,0
3659,069433-31052017,0,0,0,0,0,0,0,1
3659,025065-28022017,0,0,1,0,0,0,0,0
3659,038055-30032017,0,0,0,0,1,0,0,0
3659,072779-07062017,0,1,0,0,0,0,0,0
3660,117972-31082017,0,0,0,0,0,1,0,0
3660,092157-09072017,0,0,0,0,1,0,0,0
3660,037911-30032017,0,0,0,0,0,0,1,0
3661,127182-20092017,1,0,0,0,0,0,0,0
3661,046170-14042017,0,0,0,1,0,0,0,0
3661,093460-11072017,0,0,0,0,0,1,0,0
3662,046397-15042017,0,0,0,0,0,0,1,0
3662,056048-05052017,0,0,0,0,1,0,0,0
3662,122787-11092017,0,0,0,0,0,0,0,1
3662,107028-08082017,0,1,0,0,0,0,0,0
3663,143986-26102017,0,0,0,0,0,0,1,0
3663,117111-29082017,0,0,1,0,0,0,0,0
3664,012862-30012017,0,0,0,0,0,0,0,1
3664,105189-04082017,1,0,0,0,0,0,0,0
3664,027794-07032017,0,0,0,1,0,0,0,0
3664,080517-20062017,0,0,0,0,0,1,0,0
3664,021604-21022017,0,0,0,0,0,1,0,0
3664,092553-09072017,0,0,0,0,1,0,0,0
3665,014428-03022017,0,0,0,0,0,0,1,0
3666,047888-18042017,0,1,0,0,0,0,0,0
3666,084618-26062017,0,0,0,0,0,0,1,0
3667,024923-28022017,0,0,1,0,0,0,0,0
3668,082212-22062017,0,0,0,0,0,0,1,0
3668,081977-22062017,0,0,0,0,1,0,0,0
3669,051441-25042017,0,0,0,1,0,0,0,0
3669,033867-21032017,0,0,0,0,1,0,0,0
3669,044483-11042017,0,1,0,0,0,0,0,0
3670,110459-15082017,0,0,0,0,0,0,1,0
3670,108390-11082017,1,0,0,0,0,0,0,0
3670,097387-18072017,0,0,0,0,0,0,0,1
3670,003458-08012017,0,0,1,0,0,0,0,0
3671,107062-08082017,0,0,0,0,0,1,0,0
3671,133206-03102017,0,0,0,0,0,0,1,0
3671,106482-06082017,0,0,0,0,1,0,0,0
3671,079760-19062017,0,0,0,0,0,1,0,0
3672,040042-03042017,0,0,0,1,0,0,0,0
3672,118818-02092017,0,1,0,0,0,0,0,0
3673,091957-09072017,0,0,0,0,1,0,0,0
3674,067923-28052017,1,0,0,0,0,0,0,0
3674,051976-26042017,0,0,1,0,0,0,0,0
3674,074557-11062017,0,0,0,0,1,0,0,0
3674,051464-25042017,0,0,0,0,0,0,1,0
3674,056046-05052017,0,0,0,0,0,0,1,0
3675,133507-04102017,0,0,0,0,0,0,0,1
3675,041774-07042017,0,1,0,0,0,0,0,0
3675,109571-13082017,0,0,0,1,0,0,0,0
3675,124618-15092017,0,0,0,0,0,1,0,0
3675,057184-07052017,0,0,0,0,0,1,0,0
3676,078197-17062017,0,0,0,0,0,0,0,0
3676,062262-18052017,0,0,0,0,0,0,0,0
3676,016380-08022017,0,0,0,0,0,0,0,0
3677,095147-14072017,0,0,0,0,1,0,0,0
3677,097604-19072017,0,0,1,0,0,0,0,0
3677,103084-30072017,0,0,0,0,0,0,1,0
3677,026485-03032017,0,0,0,0,1,0,0,0
3677,050367-23042017,0,0,0,0,0,0,1,0
3678,002696-06012017,0,0,0,0,0,1,0,0
3678,034594-22032017,0,0,0,0,0,0,0,1
3678,065333-24052017,0,1,0,0,0,0,0,0
3679,069392-31052017,0,0,0,1,0,0,0,0
3680,066474-26052017,0,0,1,0,0,0,0,0
3681,092846-10072017,1,0,0,0,0,0,0,0
3681,099651-23072017,0,0,0,0,0,1,0,0
3681,021218-20022017,0,0,0,0,1,0,0,0
3682,134571-06102017,0,0,0,0,1,0,0,0
3682,117025-29082017,0,1,0,0,0,0,0,0
3682,120844-07092017,0,0,0,0,0,0,0,1
3682,075517-13062017,0,0,0,1,0,0,0,0
3682,031939-16032017,0,0,0,0,0,0,0,1
3683,044595-11042017,0,0,1,0,0,0,0,0
3684,105338-04082017,0,0,0,0,0,1,0,0
3684,020542-18022017,0,0,0,0,1,0,0,0
3684,077615-16062017,0,0,0,0,0,0,1,0
3684,101105-26072017,0,0,0,0,0,0,1,0
3684,101814-28072017,1,0,0,0,0,0,0,0
3685,146682-31102017,0,1,0,0,0,0,0,0
3685,050579-23042017,0,0,0,0,1,0,0,0
3686,128539-23092017,0,0,0,0,0,0,0,1
3687,036824-27032017,0,0,0,0,0,0,1,0
3687,033915-21032017,0,0,1,0,0,0,0,0
3687,125272-16092017,0,0,0,0,0,1,0,0
3687,126348-18092017,0,0,0,0,0,0,0,1
3688,079873-19062017,0,1,0,0,0,0,0,0
3688,104088-01082017,0,0,0,0,1,0,0,0
3688,110723-16082017,1,0,0,0,0,0,0,0
3688,021339-20022017,0,0,0,0,0,1,0,0
3688,038055-30032017,0,0,0,1,0,0,0,0
3688,052818-28042017,0,0,0,0,1,0,0,0
3689,000586-02012017,0,0,0,0,0,0,0,0
3689,143916-26102017,0,0,0,0,0,0,0,0
3689,046673-15042017,0,0,0,0,0,0,0,0
3689,126572-19092017,0,0,0,0,0,0,0,0
3690,081903-22062017,0,0,0,0,0,0,1,0
3690,032151-17032017,0,0,0,0,0,0,0,1
3691,143439-25102017,0,0,0,0,1,0,0,0
3691,114821-25082017,0,0,0,0,0,0,0,1
3692,071322-04062017,0,0,0,0,0,0,1,0
3692,064898-23052017,0,1,0,0,0,0,0,0
3693,002043-05012017,1,0,0,0,0,0,0,0
3693,132901-02102017,0,0,0,0,0,0,1,0
3694,045857-14042017,0,0,0,1,0,0,0,0
3694,043003-09042017,0,0,0,0,1,0,0,0
3695,023168-24022017,0,0,0,0,0,0,1,0
3696,124833-15092017,0,0,0,0,0,0,0,1
3697,101959-28072017,1,0,0,0,0,0,0,0
3697,032018-17032017,0,0,0,0,1,0,0,0
3697,057670-08052017,0,0,0,1,0,0,0,0
3698,120295-05092017,0,0,0,0,0,0,1,0
3698,108931-12082017,0,1,0,0,0,0,0,0
3698,073438-08062017,0,0,0,0,0,0,1,0
3698,120511-06092017,0,0,1,0,0,0,0,0
3699,076978-14062017,0,0,0,0,1,0,0,0
3700,025419-01032017,0,0,0,0,0,0,0,1
3701,109719-14082017,0,0,0,0,0,1,0,0
3702,126541-19092017,0,0,0,0,0,0,1,0
3703,088991-04072017,0,0,0,0,0,0,1,0
3703,034593-22032017,0,0,0,0,0,1,0,0
3703,010586-25012017,0,0,1,0,0,0,0,0
3703,061809-17052017,0,0,0,1,0,0,0,0
3703,041082-05042017,1,0,0,0,0,0,0,0
3704,052061-26042017,0,1,0,0,0,0,0,0
3705,037468-29032017,0,0,0,0,0,0,0,0
3705,003034-07012017,0,0,0,0,0,0,0,0
3705,096525-17072017,0,0,0,0,0,0,0,0
3705,052129-26042017,0,0,0,0,0,0,0,0
3705,105150-04082017,0,0,0,0,0,0,0,0
3705,003230-08012017,0,0,0,0,0,0,0,0
3705,052393-27042017,0,0,0,0,0,0,0,0
3706,009722-23012017,0,0,0,1,0,0,0,0
3706,023753-25022017,1,0,0,0,0,0,0,0
3706,085519-27062017,0,0,1,0,0,0,0,0
3706,144913-28102017,0,0,0,0,0,0,1,0
3707,093401-11072017,0,0,0,0,0,0,1,0
3707,094923-14072017,0,0,0,0,1,0,0,0
3708,111016-16082017,0,0,0,0,1,0,0,0
3708,016710-09022017,0,0,0,0,0,0,0,1
3709,037282-28032017,0,0,1,0,0,0,0,0
3709,012118-28012017,0,0,0,1,0,0,0,0
3709,101746-27072017,1,0,0,0,0,0,0,0
3709,010246-24012017,0,0,0,0,0,0,1,0
3710,129222-24092017,0,0,0,0,0,1,0,0
3710,049383-21042017,0,0,0,0,1,0,0,0
3710,047241-16042017,0,0,0,0,0,0,0,1
3711,073926-10062017,0,0,0,0,0,0,1,0
3711,105330-04082017,0,1,0,0,0,0,0,0
3711,125578-17092017,0,0,0,0,0,1,0,0
3712,007126-17012017,0,0,1,0,0,0,0,0
3712,088671-04072017,0,0,0,0,0,0,0,1
3713,051050-24042017,0,0,0,0,0,1,0,0
3713,009651-23012017,0,0,0,1,0,0,0,0
3713,072686-07062017,0,0,0,0,0,0,1,0
3713,124297-14092017,1,0,0,0,0,0,0,0
3713,102373-29072017,0,0,0,0,0,0,0,1
3714,073177-08062017,0,0,0,0,0,0,1,0
3714,025199-28022017,0,0,0,0,1,0,0,0
3714,035600-25032017,0,1,0,0,0,0,0,0
3715,057614-08052017,0,0,0,0,1,0,0,0
3715,072660-07062017,0,0,1,0,0,0,0,0
3715,080172-19062017,0,0,0,0,0,1,0,0
3715,080247-19062017,0,0,0,0,0,0,0,1
3716,120644-06092017,0,0,0,0,0,0,1,0
3716,061887-17052017,0,0,0,0,0,1,0,0
3717,116310-28082017,0,0,0,0,0,0,0,1
3717,023808-25022017,0,0,0,0,1,0,0,0
3717,062831-19052017,0,1,0,0,0,0,0,0
3718,045704-13042017,0,0,0,0,0,0,0,1
3718,090669-07072017,0,0,0,0,1,0,0,0
3718,053087-28042017,0,0,0,1,0,0,0,0
3718,090518-07072017,0,0,0,0,0,1,0,0
3718,027465-06032017,0,0,0,0,0,0,1,0
3718,031209-15032017,0,0,1,0,0,0,0,0
3719,143803-25102017,0,0,0,0,0,0,1,0
3720,145381-29102017,1,0,0,0,0,0,0,0
3720,003220-08012017,0,1,0,0,0,0,0,0
3720,086085-29062017,0,0,0,0,1,0,0,0
3721,027337-05032017,0,0,0,0,0,0,1,0
3721,100843-25072017,0,0,1,0,0,0,0,0
3721,014025-02022017,0,0,0,0,0,1,0,0
3721,013307-31012017,0,0,0,0,0,1,0,0
3721,071042-03062017,0,0,0,1,0,0,0,0
3722,058768-10052017,0,0,0,0,0,0,1,0
3722,027509-06032017,0,0,0,0,1,0,0,0
3723,062105-17052017,0,1,0,0,0,0,0,0
3723,118770-02092017,0,0,0,0,1,0,0,0
3724,117011-29082017,0,0,1,0,0,0,0,0
3724,098754-21072017,0,0,0,1,0,0,0,0
3724,101464-27072017,0,0,0,0,0,1,0,0
3724,105377-04082017,1,0,0,0,0,0,0,0
3724,060472-14052017,0,0,0,0,0,1,0,0
3725,060368-14052017,0,0,0,0,0,0,1,0
3726,100950-26072017,0,0,0,0,0,0,1,0
3726,032591-18032017,0,0,0,0,1,0,0,0
3726,095935-16072017,0,1,0,0,0,0,0,0
3727,012097-28012017,1,0,0,0,0,0,0,0
3727,126031-18092017,0,0,0,0,0,1,0,0
3728,048522-19042017,0,0,1,0,0,0,0,0
3729,128789-24092017,0,0,0,1,0,0,0,0
3729,048213-18042017,0,0,0,0,1,0,0,0
3730,102145-28072017,0,0,0,0,0,0,1,0
3731,043583-09042017,0,0,1,0,0,0,0,0
3731,018389-13022017,0,0,0,0,1,0,0,0
3731,087892-02072017,0,0,0,0,0,0,0,1
3731,054837-02052017,0,0,0,0,0,0,0,1
3731,098439-20072017,0,1,0,0,0,0,0,0
3732,051828-25042017,0,0,0,0,0,1,0,0
3732,011545-27012017,0,0,0,0,0,0,1,0
3732,137674-13102017,0,0,0,1,0,0,0,0
3733,127857-22092017,0,0,0,0,0,0,1,0
3734,060145-13052017,0,1,0,0,0,0,0,0
3735,038650-31032017,0,0,0,0,0,0,0,1
3735,037695-29032017,0,0,0,0,0,0,1,0
3736,119532-04092017,1,0,0,0,0,0,0,0
3736,143107-24102017,0,0,0,0,1,0,0,0
3736,004251-10012017,0,0,1,0,0,0,0,0
3736,138309-14102017,0,0,0,0,0,1,0,0
3736,092792-10072017,0,0,0,0,0,0,0,1
3736,065551-24052017,0,0,0,0,0,0,1,0
3737,045315-12042017,0,0,0,0,0,0,0,0
3737,102462-29072017,0,0,0,0,0,0,0,0
3737,019109-14022017,0,0,0,0,0,0,0,0
3737,018545-13022017,0,0,0,0,0,0,0,0
3737,001564-04012017,0,0,0,0,0,0,0,0
3738,106205-06082017,0,0,0,0,0,0,1,0
3739,067155-27052017,0,0,0,0,0,0,1,0
3739,041618-06042017,0,0,0,1,0,0,0,0
3739,010586-25012017,0,0,0,0,0,0,0,1
3739,064101-21052017,0,0,1,0,0,0,0,0
3739,087490-02072017,0,1,0,0,0,0,0,0
3740,028836-09032017,0,0,0,0,1,0,0,0
3741,018423-13022017,1,0,0,0,0,0,0,0
3741,002901-07012017,0,0,0,0,0,0,0,1
3741,016787-09022017,0,0,0,0,0,1,0,0
3741,011553-27012017,0,0,0,0,1,0,0,0
3741,087042-01072017,0,0,0,0,0,0,1,0
3742,118410-01092017,0,1,0,0,0,0,0,0
3743,052552-27042017,0,0,0,1,0,0,0,0
3743,012777-30012017,0,0,0,0,0,0,0,1
3743,037737-29032017,0,0,0,0,1,0,0,0
3743,040015-03042017,0,0,0,0,0,0,1,0
3743,060705-14052017,0,0,0,0,0,1,0,0
3743,024529-27022017,0,0,1,0,0,0,0,0
3744,058782-10052017,0,0,0,0,0,0,1,0
3745,064026-21052017,0,0,0,0,1,0,0,0
3745,117972-31082017,0,1,0,0,0,0,0,0
3745,106680-07082017,0,0,0,0,0,1,0,0
3746,133713-04102017,0,0,1,0,0,0,0,0
3746,053053-28042017,0,0,0,0,1,0,0,0
3746,033715-20032017,0,0,0,0,0,0,1,0
3746,024187-26022017,1,0,0,0,0,0,0,0
3747,067698-28052017,0,0,0,0,0,0,1,0
3747,106710-07082017,0,0,0,0,0,1,0,0
3748,066504-26052017,0,0,0,1,0,0,0,0
3749,080010-19062017,0,0,1,0,0,0,0,0
3749,058337-09052017,0,0,0,0,0,1,0,0
3749,135940-09102017,0,0,0,0,0,0,0,1
3749,024853-27022017,0,0,0,0,0,0,0,1
3750,067280-27052017,0,1,0,0,0,0,0,0
3750,132844-02102017,0,0,0,0,1,0,0,0
3751,124668-15092017,1,0,0,0,0,0,0,0
3751,045688-13042017,0,0,0,1,0,0,0,0
3751,051083-24042017,0,0,0,0,0,1,0,0
3751,010015-24012017,0,0,0,0,0,0,1,0
3751,121761-09092017,0,0,0,0,1,0,0,0
3752,090381-06072017,0,0,0,0,0,1,0,0
3752,079638-19062017,0,0,0,0,0,0,1,0
3752,051930-26042017,0,0,0,0,0,0,0,1
3753,042947-09042017,0,0,0,0,0,0,0,0
3753,065748-25052017,0,0,0,0,0,0,0,0
3753,077198-15062017,0,0,0,0,0,0,0,0
3753,079346-18062017,0,0,0,0,0,0,0,0
3753,087864-02072017,0,0,0,0,0,0,0,0
3753,034325-22032017,0,0,0,0,0,0,0,0
3753,140156-18102017,0,0,0,0,0,0,0,0
3754,133346-04102017,0,0,0,0,0,0,1,0
3755,125138-16092017,0,0,0,0,0,0,1,0
3756,044342-11042017,0,1,0,0,0,0,0,0
3756,049164-20042017,0,0,0,1,0,0,0,0
3756,013012-31012017,0,0,0,0,0,1,0,0
3757,070831-03062017,0,0,0,0,0,0,0,1
3757,085022-27062017,0,0,0,0,0,0,1,0
3757,114675-25082017,1,0,0,0,0,0,0,0
3758,107057-08082017,0,0,0,0,1,0,0,0
3759,009686-23012017,0,0,0,0,1,0,0,0
3759,080947-20062017,0,0,0,0,0,0,1,0
3759,086247-29062017,0,1,0,0,0,0,0,0
3759,076503-14062017,0,0,1,0,0,0,0,0
3760,088192-03072017,0,0,0,1,0,0,0,0
3761,033294-19032017,0,0,0,0,0,0,1,0
3761,130005-26092017,0,0,0,0,0,1,0,0
3761,033944-21032017,0,0,0,0,0,0,0,1
3762,108546-11082017,0,1,0,0,0,0,0,0
3762,048524-19042017,0,0,0,0,1,0,0,0
3762,115148-26082017,0,0,0,0,0,0,1,0
3762,029362-10032017,0,0,1,0,0,0,0,0
3762,097197-18072017,0,0,0,0,0,1,0,0
3763,061585-16052017,0,0,0,0,0,0,0,1
3764,120020-05092017,0,0,0,0,0,0,0,1
3764,110390-15082017,0,0,0,0,1,0,0,0
3764,145788-30102017,0,0,0,1,0,0,0,0
3764,041953-07042017,0,0,0,0,0,1,0,0
3764,080924-20062017,1,0,0,0,0,0,0,0
3764,143499-25102017,0,0,0,0,0,0,1,0
3765,122187-10092017,0,0,0,0,0,1,0,0
3765,094753-13072017,0,0,0,0,0,0,1,0
3765,129395-25092017,0,0,1,0,0,0,0,0
3765,130217-27092017,0,1,0,0,0,0,0,0
3766,015085-05022017,0,0,0,0,0,0,0,0
3766,043059-09042017,0,0,0,0,0,0,0,0
3766,068269-29052017,0,0,0,0,0,0,0,0
3766,124496-15092017,0,0,0,0,0,0,0,0
3767,051241-24042017,0,0,0,0,1,0,0,0
3767,005496-13012017,0,0,0,0,0,0,1,0
3768,029991-12032017,0,1,0,0,0,0,0,0
3768,041281-06042017,0,0,0,0,0,0,1,0
3768,030866-14032017,1,0,0,0,0,0,0,0
3768,014784-04022017,0,0,0,0,0,0,0,1
3768,038671-31032017,0,0,0,0,0,1,0,0
3768,002857-07012017,0,0,0,0,1,0,0,0
3768,038237-30032017,0,0,1,0,0,0,0,0
3768,056148-05052017,0,0,0,0,0,1,0,0
3769,121202-08092017,0,0,0,0,0,0,0,0
3769,052586-27042017,0,0,0,0,0,0,0,0
3769,110849-16082017,0,0,0,0,0,0,0,0
3769,043432-09042017,0,0,0,0,0,0,0,0
3770,068247-29052017,0,0,0,0,0,0,1,0
3770,023036-23022017,0,0,0,0,1,0,0,0
3771,073722-09062017,1,0,0,0,0,0,0,0
3771,037041-28032017,0,0,1,0,0,0,0,0
3771,142212-22102017,0,0,0,0,0,0,1,0
3771,106710-07082017,0,0,0,0,0,1,0,0
3772,013247-31012017,0,0,0,1,0,0,0,0
3772,016541-08022017,0,0,0,0,1,0,0,0
3772,084520-26062017,0,0,0,0,0,0,0,1
3772,006082-15012017,0,1,0,0,0,0,0,0
3772,109613-13082017,0,0,0,0,0,0,0,1
3772,089903-06072017,0,0,0,0,0,1,0,0
3773,088898-04072017,0,0,0,0,0,0,0,0
3773,096494-17072017,0,0,0,0,0,0,0,0
3773,048004-18042017,0,0,0,0,0,0,0,0
3773,140165-18102017,0,0,0,0,0,0,0,0
3773,099778-23072017,0,0,0,0,0,0,0,0
3774,133071-03102017,0,0,0,0,0,0,1,0
3775,061359-16052017,0,0,0,0,0,1,0,0
3776,035199-24032017,0,0,0,0,0,0,0,1
3776,039569-02042017,0,0,1,0,0,0,0,0
3776,016144-08022017,0,0,0,0,0,0,1,0
3776,072660-07062017,0,0,0,1,0,0,0,0
3777,046531-15042017,0,0,0,0,0,0,0,1
3777,084456-26062017,0,0,0,0,0,0,1,0
3777,104535-02082017,0,0,0,0,0,1,0,0
3777,074562-11062017,0,1,0,0,0,0,0,0
3777,106603-07082017,0,0,0,0,1,0,0,0
3778,130189-27092017,1,0,0,0,0,0,0,0
3779,102699-30072017,0,0,0,0,0,0,0,1
3779,121431-08092017,0,0,0,0,0,1,0,0
3780,112230-19082017,0,0,0,0,1,0,0,0
3780,118340-01092017,0,1,0,0,0,0,0,0
3780,016626-09022017,0,0,0,0,0,0,1,0
3780,037282-28032017,0,0,1,0,0,0,0,0
3781,039941-03042017,1,0,0,0,0,0,0,0
3782,120403-06092017,0,0,0,0,0,0,1,0
3783,017094-10022017,0,0,0,0,0,0,1,0
3783,076012-13062017,0,0,0,1,0,0,0,0
3783,093960-12072017,0,1,0,0,0,0,0,0
3783,118496-01092017,0,0,0,0,0,0,0,1
3783,129027-24092017,0,0,1,0,0,0,0,0
3784,094462-13072017,0,0,0,0,0,0,0,1
3785,030573-13032017,0,0,0,0,0,1,0,0
3785,048114-18042017,0,0,0,0,1,0,0,0
3785,089616-05072017,0,0,0,0,0,0,1,0
3785,085265-27062017,0,0,0,0,0,1,0,0
3785,104372-02082017,0,0,0,0,1,0,0,0
3786,042233-07042017,0,0,0,0,0,0,1,0
3787,024187-26022017,0,1,0,0,0,0,0,0
3787,054222-30042017,0,0,1,0,0,0,0,0
3788,003504-08012017,0,0,0,0,1,0,0,0
